"bad","weight","older","younger","female","male","race_asian","race_black","race_hispanic","race_other","race_white","score1","score2","score4","score5","bad_predicted","portion"
"0","1","0","1","","","0","0.97657179530000005","0.0129578887","0.0081296525000000008","0.0023406636","645","594","640","398","0","8"
"0","1","0","1","1","0","0","0.50736276229999999","0.085423190400000001","0.020532430300000001","0.38668161690000002","653","641","651","372","0","8"
"0","1","0","1","1","0","0","0.40189751839999999","0.024218482900000001","0.043671903300000002","0.53021209540000003","676","657","677","539","0","8"
"0","1","0","1","0","1","0.035251287200000002","0.0573192862","0.095233059600000003","0.0098653779999999993","0.8023309891","650","590","633","440","0","8"
"0","1","0","1","1","0","0","0.29917579259999999","0.037262101399999997","0.074382771099999995","0.58917933479999995","638","569","652","285","0","8"
"0","1","0","1","0","1","0","0","0","0.009224098","0.99077590199999999","636","572","654","259","0","8"
"0","1","0","1","1","0","0.0032959758999999999","0.057562413600000001","0.024764136499999999","0.0075524503000000002","0.90682502379999996","591","563","650","316","0","8"
"0","1","0","1","1","0","0.00077577690000000003","0.97185657839999995","0.0041532594000000004","0.0125703632","0.0106440222","576","679","534","396","0","8"
"0","1","0","1","0","1","0.023855886600000001","0.0078313909000000004","0.87893481340000001","0.017570490800000001","0.071807418299999995","662","646","702","500","0","8"
"0","1","0","1","1","0","0","0.29112681730000001","0.0045922973999999997","0.031827061400000002","0.67245382389999997","662","644","646","508","0","8"
"0","1","0","1","0","1","0.0018788055000000001","0.0013322290999999999","0.0062789543999999999","0.0092252658000000001","0.98128474529999998","712","689","702","442","0","8"
"0","1","0","1","1","0","0.030266285600000001","0.40506755700000002","0.0018518497000000001","0.052258105200000002","0.51055620260000001","668","669","704","492","0","8"
"0","1","0","1","0","1","0.021196589599999999","0","0.78352583369999995","0.0130098735","0.18226770319999999","734","717","707","427","0","8"
"0","1","1","0","0","1","0.045984324100000001","0.0011992692000000001","0.21807150989999999","0.0229972448","0.71174765200000001","610","629","610","223","0","8"
"0","1","0","1","1","0","0.0143726351","0.0787549835","0.065007008199999994","0.017529216399999999","0.82433615680000005","706","643","691","406","0","8"
"0","1","0","1","0","1","0","0","0.0011012856","0","0.9988987144","659","645","652","448","0","8"
"0","1","0","1","0","1","0.010614502499999999","0.37499012349999999","0.033829068499999997","0.044561810700000003","0.5360044947","664","660","670","581","0","8"
"0","1","0","1","0","1","0.00046500079999999997","0.028209735699999999","0.0011033553","0.0075346783999999997","0.96268722979999999","606","582","629","331","0","8"
"0","1","0","1","0","1","0","0.074834209799999996","0.0025004684999999998","0.0097163114999999998","0.91294901029999997","679","602","701","439","0","8"
"0","1","0","1","1","0","0","0.0044437188000000004","0.0010004212000000001","0.0070158679000000002","0.98753999209999999","657","664","675","339","0","8"
"0","1","0","1","","","0","0.036080798300000001","0.0032938690000000001","0.011077011100000001","0.94954832160000002","595","588","588","439","0","8"
"0","1","0","1","0","1","0","0.41035197670000001","0.0118997458","0.037608854599999998","0.54013942299999995","686","609","601","373","0","8"
"0","1","1","0","0","1","0","0","0.00020425200000000001","0.0015454863000000001","0.99825026169999997","696","652","635","532","0","8"
"0","1","0","1","0","1","0.0345835855","0.0084797041000000007","0.95050642910000005","0.0046341686999999999","0.0017961126000000001","640","620","594","355","0","8"
"0","1","0","1","1","0","0","0.25891228049999998","0.072323432699999995","0.047024833500000002","0.62173945330000002","606","635","654","483","0","8"
"0","1","0","1","0","1","0","0.0091440170000000008","0.00049313310000000002","0.0101763371","0.98018651290000003","690","622","692","568","0","8"
"0","1","0","1","1","0","0.047497327899999997","0.011621099100000001","0.87865362359999999","0.0074170384000000001","0.054810910999999997","676","626","680","434","0","8"
"0","1","0","1","0","1","0","0.0053246496999999997","0.0012325533","0.0037390836","0.98970371339999996","709","681","688","557","0","8"
"0","1","0","1","1","0","0.0015564157","0.0035648934000000001","0.0010713275999999999","0.0054041801999999998","0.98840318299999996","676","624","662","445","0","8"
"0","1","0","1","1","0","0","0","0.0025589457999999998","0.0107488468","0.98669220749999997","691","640","661","411","0","8"
"0","1","0","1","","","0.069331195799999995","0.70365553160000005","0.027699243299999999","0.016659652699999999","0.1826543766","620","620","675","469","0","8"
"0","1","0","1","0","1","0","0.076578451300000003","0.021911406000000001","0.032129263900000003","0.86938087870000003","620","580","606","315","0","8"
"0","1","0","1","0","1","0","0.0034582886000000001","0.0022641334999999999","0.0088421748999999994","0.98543540289999998","656","617","720","507","0","8"
"0","1","0","1","1","0","0.022256366400000002","0.0176812501","0.0039717805","0.014469836200000001","0.94162076679999995","650","577","627","289","0","8"
"0","1","0","1","0","1","0","0","5.0769999999999997e-05","0.00076846080000000005","0.99918076929999999","587","580","648","410","0","8"
"0","1","0","1","","","0","0.1023022554","0.0063728442","0.011829907299999999","0.87949499310000001","650","626","666","440","0","8"
"0","1","0","1","0","1","0.0027717255999999998","0","0.9949799989","0.00095475940000000004","0.0012935162","673","625","586","326","0","8"
"0","1","0","1","0","1","0","0.019900551299999999","0.0091008718999999998","0.023176301400000002","0.94782227539999997","640","589","648","424","0","8"
"1","1","0","1","","","0","0.97750413010000003","0.00054302370000000003","0.0056496334000000004","0.016303212899999999","641","672","636","527","1","8"
"1","1","0","1","0","1","0","0.0056464412000000004","0.057292847700000003","0.0357574186","0.90130329249999996","683","662","648","502","1","8"
"1","1","0","1","1","0","","","","","","646","611","653","422","1","8"
"1","1","1","0","1","0","0","0.1663289932","0.099332195700000001","0.0083821955999999996","0.7259566154","634","555","645","346","1","8"
"1","1","0","1","0","1","0.012195945099999999","0.033940486399999997","0.8332522282","0.029276738900000002","0.091334601299999998","648","588","607","324","1","8"
"1","1","0","1","","","0","0.074679691800000003","0.017549714800000001","0.0141515085","0.89361908489999997","606","591","606","398","1","8"
"1","1","0","1","0","1","0","0.10312008239999999","0.031780489000000002","0.048773805699999999","0.81632562289999999","599","566","621","349","1","8"
"1","1","0","1","1","0","0.00047338080000000003","0.077128655199999993","0.0012164776000000001","0.010227285799999999","0.91095420059999999","581","576","655","237","1","8"
"1","1","0","1","0","1","0.00069817309999999999","0.0071132249000000003","0.0026123793999999999","0.0062340850000000003","0.9833421376","600","588","641","262","1","8"
"1","1","0","1","1","0","0","0.0031445096","0.0160107936","0.0155887317","0.96525596499999999","611","604","574","357","1","9"
"1","1","0","1","0","1","0.97381551860000004","0","0.0078144430000000008","0.016668681800000001","0.0017013567","628","599","613","360","1","9"
"1","1","0","1","0","1","0.3122958368","0.1303003741","0.0460329248","0.0035052951999999999","0.50786556910000002","646","605","686","361","1","9"
"1","1","0","1","1","0","0","0.032962805099999999","0.0050906019999999996","0.026262526500000001","0.93568406640000001","588","569","652","452","1","9"
"1","1","0","1","0","1","0","0","0.94030316719999996","0.0065178286","0.053179004199999998","637","660","592","375","1","9"
"1","1","0","1","0","1","0.0052410197000000002","0.0034606984","0.00097928620000000007","0.0020219830999999998","0.98829701270000003","711","685","732","552","1","9"
"1","1","1","0","1","0","0","0.09774542","0.00070603539999999996","0.019253854399999999","0.88229469019999995","646","610","614","318","1","9"
"1","1","0","1","","","0","0.67804847170000004","0.0040325381999999996","0.0124017","0.30551729010000001","609","598","544","251","1","9"
"1","1","0","1","1","0","0.0046989003000000003","0.0039705265999999996","0.016770932400000001","0.027917638099999999","0.94664200249999997","663","593","656","260","1","9"
"1","1","0","1","0","1","0","0.0326899067","0.011830054099999999","0.026193928700000001","0.92928611049999998","605","603","592","346","1","9"
"1","1","0","1","0","1","0.0034533844","0.00070665690000000004","0.0019173059999999999","0.0025906108","0.99133204190000002","632","634","611","418","1","9"
"1","1","1","0","0","1","0","0","0.76235360890000003","0","0.23764639109999999","588","566","624","360","1","9"
"1","1","0","1","1","0","0","0.67675935369999995","0.0031350625999999999","0.043793826100000002","0.27631175769999999","672","575","728","462","1","9"
"1","1","0","1","0","1","0","3.9564200000000003e-05","0.99638517520000003","0","0.0035752605","622","649","638","306","1","9"
"1","1","0","1","","","0.087720983299999999","0","0.90293459730000003","0.0062671697000000002","0.0030772497","640","613","627","398","1","9"
"1","1","0","1","0","1","0.00066742389999999998","0","0.0009522714","0","0.99838030470000005","646","619","648","394","1","9"
"1","1","0","1","1","0","0","0.053611129399999999","0.0021190930999999999","0.02105458","0.92321519750000003","691","652","655","469","1","9"
"1","1","0","1","0","1","0","0.45220497770000001","0.071872226400000003","0.051803794700000003","0.4241190011","684","661","694","485","1","9"
"1","1","1","0","0","1","0.028065366899999999","0.0102065015","0.0139834815","0.0051746212999999996","0.94257002869999995","607","565","670","457","1","9"
"1","1","1","0","0","1","0","0.016852418399999999","0.0020060435000000001","0.0107720933","0.97036944489999999","554","555","606","316","1","9"
"1","1","0","1","1","0","0","0.2132733819","0.0052036032000000003","0.012954831999999999","0.76856818299999996","717","589","715","481","1","9"
"1","1","0","1","1","0","0","0.42210880820000002","0.0568985776","0.035303406900000001","0.48568920719999997","611","614","650","326","1","9"
"1","1","0","1","1","0","0","0.0908876401","0.0018267219","0.0075885546000000002","0.89969708339999999","643","600","647","507","1","9"
"1","1","0","1","0","1","0","0.38781132680000002","0.031509473500000003","0.018897759","0.56178144070000002","726","658","695","453","1","9"
"1","1","0","1","1","0","0.010850130100000001","0.023811194099999999","0.020898880799999998","0.0125648394","0.9318749556","597","615","630","365","1","9"
"1","1","0","1","0","1","0.0033983299000000002","7.1833800000000003e-05","0.0017158157999999999","0.0017907354","0.99302328500000003","631","625","691","360","1","9"
"1","1","0","1","0","1","0","0","0.0011824238","0.0083368721","0.9904807041","654","599","684","304","1","9"
"1","1","1","0","","","0","0.0030599723999999999","0.0001095805","0.0049748891999999998","0.99185555790000002","631","569","606","250","1","9"
"1","1","0","1","1","0","0","0.29694234120000002","0.043617875799999997","0.0878182406","0.57162154249999997","633","582","614","391","1","9"
"1","1","0","1","1","0","0","0.77033249969999995","0.00070664090000000001","0.036452114200000003","0.1925087452","677","665","681","515","1","9"
"1","1","0","1","0","1","0.013339725700000001","0.053644639100000002","0.0021611934999999998","0.027291834500000001","0.90356260730000004","624","635","628","367","1","9"
"1","1","0","1","0","1","0.32454283950000001","0.16039450089999999","0.1882388495","0.0446413368","0.28218247330000001","655","599","648","459","1","9"
"1","1","1","0","0","1","0.028065366899999999","0.0102065015","0.0139834815","0.0051746212999999996","0.94257002869999995","607","565","670","457","1","9"
"1","1","0","1","0","1","0.0102877317","0.0016867984999999999","0.0106009941","0.0105124925","0.96691198320000005","633","621","632","337","1","9"
"1","1","1","0","1","0","0","7.7299799999999995e-05","0.001273113","0.0048175021","0.99383208509999998","651","592","622","402","1","9"
"1","1","0","1","1","0","0","0.32017870850000002","0.0107461403","0.025017241499999999","0.64405790969999999","699","648","648","454","1","9"
"1","1","0","1","0","1","0","0.2157493254","0.034773275100000001","0.017571429900000001","0.73190596959999998","637","601","633","408","1","9"
"1","1","0","1","0","1","0","0.00031785789999999998","0.0023557771999999999","0.0023771572","0.99494920769999995","648","728","626","285","1","9"
"1","1","0","1","1","0","0","0.0039712521000000002","0.0015663779","0.0051561875999999998","0.98930618240000001","662","645","700","437","1","9"
"1","1","0","1","","","0","0.66548347750000003","0.0035851515000000001","0.0166157571","0.31431561390000001","660","632","695","290","1","9"
"1","1","0","1","1","0","0.042556003799999999","0.0048786235000000001","0.94353996959999997","0.0050916853","0.0039337178","628","562","622","363","1","9"
"1","1","0","1","1","0","0.014453251","0.019484906999999999","0.014673170899999999","0.0052043206000000003","0.94618435059999995","704","688","676","570","1","9"
"1","1","0","1","0","1","0.00051992140000000004","0.00015019790000000001","0.00012371069999999999","0.0056163927999999998","0.99358977719999997","569","542","608","297","1","9"
"1","1","0","1","1","0","0.027020854899999999","0.0076989383999999999","0.016998809","0.0059309962999999997","0.94235040140000004","678","689","718","519","1","9"
"1","1","0","1","0","1","0.3837535379","0.0297591161","0.15654982019999999","0.012453301199999999","0.41748422460000001","763","711","704","709","1","9"
"1","1","0","1","1","0","0.0001414322","0.0054667639999999998","0.99252924480000004","0.0013750246000000001","0.00048753449999999998","603","591","577","346","1","9"
"1","1","0","1","0","1","0.48046868139999999","0.12194660910000001","0.047428490199999999","0.0118779083","0.33827831089999999","610","618","592","316","1","9"
"1","1","0","1","0","1","0","0","0.019611494699999999","0.046303923300000001","0.9340845821","573","574","641","357","1","9"
"1","1","0","1","1","0","0.0079174768","0.022729503599999999","0.95987960959999996","0.0044545651999999998","0.0050188448","596","591","616","309","1","9"
"1","1","0","1","1","0","0.039054559199999998","0.19124511599999999","0.045061450400000001","0.013789710300000001","0.71084916409999999","660","666","725","474","1","9"
"1","1","0","1","","","0","0.9134915589","0.0081680325999999998","0.019408215699999998","0.058932192699999997","602","547","600","271","1","10"
"1","1","0","1","0","1","0","0.041973140700000001","0.033410528199999998","0.056054073099999997","0.86856225799999998","588","619","734","459","1","10"
"1","1","0","1","1","0","0.0022350538000000001","0","0.97917816950000003","0.0033838596000000001","0.015202917099999999","571","563","680","354","1","10"
"1","1","0","1","1","0","0.0054402549000000001","0","0.98360987479999995","0.0023253422999999999","0.0086245279999999994","635","617","666","507","1","10"
"1","1","0","1","0","1","0","0.0547274622","0.046657721700000002","0.053958871399999997","0.84465594460000004","624","521","613","297","1","10"
"1","1","0","1","","","0","0.57605738279999996","0.0013018341","0.0154413504","0.40719943279999998","608","569","606","311","1","10"
"1","1","0","1","","","0","0","0.0025243863000000001","0","0.99747561370000004","642","670","694","518","1","10"
"1","1","0","1","1","0","0.2248350096","0.2073412858","0.080885226000000005","0.026711845099999999","0.46022663359999999","646","647","600","458","1","10"
"1","1","0","1","0","1","","","","","","674","662","676","584","1","10"
"1","1","0","1","0","1","0.0097670228000000005","0.0149258485","0.0080504471000000001","0.0146711147","0.95258556679999995","583","649","640","411","1","10"
"0","1","0","1","","","0.0027067451","0.0045743483999999999","0.99134952180000002","0.00073098270000000005","0.00063840209999999997","613","577","642","265","0","1"
"0","1","0","1","1","0","0.0035398901","0","0.91838175550000001","0.0139983022","0.064080052100000007","644","601","631","390","0","1"
"0","1","0","1","0","1","0.96758184759999999","0","0.00069911690000000004","0.0045087110000000003","0.027210324500000001","645","591","614","324","0","1"
"0","1","0","1","0","1","0.019208216899999998","0.4049247326","0.088232726499999997","0.016262276499999999","0.47137204739999999","595","561","579","167","0","1"
"0","1","0","1","1","0","0.00077767050000000001","0.0022465787000000002","0.0016653589999999999","0.011200930899999999","0.98410946099999996","648","625","623","453","0","1"
"0","1","0","1","0","1","0.017146158200000001","0.014989242200000001","0.52846330799999996","0.0070566188999999996","0.4323446728","621","582","634","336","0","1"
"0","1","0","1","0","1","0.00051274280000000001","0.0079986981999999995","0.0012810278","0.0041541345","0.98605339680000004","573","532","598","350","0","1"
"0","1","1","0","1","0","0","0.0029894636000000001","0.0023036546999999998","0.0069866184000000001","0.98772026329999996","715","656","693","548","0","1"
"0","1","0","1","1","0","0","0","0.0083292923000000008","0","0.99167070769999999","628","545","641","333","0","1"
"0","1","0","1","1","0","0.0184036185","0.0157309965","0.0190276534","0.0121186165","0.93471911500000004","609","603","624","315","0","1"
"0","1","0","1","1","0","0.0329456027","0.11808484480000001","0.1455974243","0.017626685100000001","0.68574544309999996","722","673","719","649","0","1"
"0","1","0","1","0","1","0","0.067899898099999995","0.024713963700000001","0.037463461300000001","0.86992267700000003","637","612","630","373","0","1"
"0","1","0","1","","","0.1228873441","0.18224116000000001","0.14755965030000001","0.0187782321","0.52853361350000005","654","599","632","376","0","1"
"0","1","0","1","0","1","0.0057717816999999999","0.0038139037999999998","0.93566635539999998","0.012660912700000001","0.0420870463","716","665","718","478","0","1"
"0","1","0","1","1","0","0.048988516900000001","0.043986197499999997","0.0036646673","0.016686263900000001","0.88667435439999998","628","611","632","364","0","1"
"0","1","0","1","1","0","0","0.0063588255","0.01801055","0.023454237400000001","0.95217638699999996","584","569","585","182","0","1"
"0","1","0","1","1","0","0.089434672600000001","0.1398235417","0.2066524559","0.031535675300000003","0.53255365440000002","693","698","709","473","0","1"
"0","1","1","0","0","1","0.046614699199999998","0.1033153654","0.1249391421","0.018573567199999998","0.70655722610000005","685","672","648","303","0","1"
"0","1","0","1","0","1","0","0.2375930856","0.0167091293","0.046952689999999998","0.69874509500000004","653","593","623","341","0","1"
"0","1","1","0","1","0","0","0.0085406580999999992","0.043905165500000003","0.0055062645999999996","0.94204791180000003","632","622","673","391","0","1"
"0","1","1","0","1","0","0.071822225899999995","0.0382346457","0.075126562300000005","0.023294201","0.79152236509999996","654","598","614","229","0","1"
"0","1","0","1","0","1","0.0015812241","0.0051389212000000004","0.1488373972","0.034161991000000003","0.81028046639999995","574","547","607","227","0","1"
"0","1","0","1","1","0","0","0.90705812360000004","0.0010742217","0.017302611799999999","0.074565042799999995","671","659","714","525","0","1"
"0","1","1","0","0","1","0","0.181847282","0.0020240385999999999","0.017229398100000001","0.79889928119999998","572","550","640","349","0","1"
"0","1","0","1","0","1","0.0012344711","0.00066866440000000005","0.0027537335000000001","0.018752674099999998","0.97659045690000001","624","612","708","324","0","1"
"0","1","0","1","1","0","0.0062582551000000004","0","0.964753851","0.0102613362","0.0187265577","562","551","648","312","0","1"
"0","1","0","1","0","1","0.0021952651000000001","0.0020470505000000001","0.0045574333999999998","0.0019274163","0.98927283470000005","633","600","704","404","0","1"
"0","1","0","1","1","0","0.0011443152","0.009834644","0.0054455954999999999","0.0010301113000000001","0.98254533399999999","661","599","681","500","0","1"
"0","1","0","1","0","1","0.20099814320000001","0.00067257320000000005","0.69735109790000005","0.0209581065","0.080020079199999997","632","618","605","378","0","1"
"0","1","0","1","0","1","0","0.0236972308","0.0020191313000000001","0.0160054073","0.95827823050000005","671","645","657","460","0","1"
"0","1","0","1","1","0","0","0.83678376050000003","0.0046599496000000002","0.0163054207","0.1422508693","657","575","678","317","0","1"
"0","1","0","1","1","0","0","0","0.0112204592","0","0.98877954079999997","611","595","647","351","0","1"
"0","1","0","1","0","1","0","0.13494897489999999","0.0135990894","0.025772149500000001","0.82567978610000003","652","671","652","515","0","1"
"0","1","1","0","1","0","0.0015101642000000001","0.092421020199999995","0.0086472734000000006","0.024470067799999998","0.87295147439999998","664","597","674","300","0","1"
"0","1","0","1","1","0","0.47648454169999999","0.0087170457999999999","0.47822665019999999","0.013492859100000001","0.023078903299999998","667","605","657","379","0","1"
"0","1","0","1","0","1","0","0","0","0.027392764199999999","0.97260723579999997","643","615","610","463","0","1"
"0","1","0","1","1","0","0.028473007799999998","0.0022757687999999999","0.032660812999999997","0.0101781471","0.92641226330000004","694","684","711","590","0","1"
"0","1","0","1","1","0","0","0.016306394599999999","0.0106605047","0.0091922329999999993","0.96384086769999999","709","663","736","506","0","1"
"0","1","0","1","0","1","0","0.62975358780000001","0.016360205799999999","0.029428564899999999","0.32445764160000001","634","622","590","377","0","1"
"0","1","0","1","0","1","0","0.0072318466000000003","0.0016545901000000001","0.0025039126999999999","0.98860965059999995","730","708","715","414","0","1"
"0","1","0","1","0","1","0","0.18537462530000001","0.0038233377999999998","0.0106913498","0.8001106871","632","572","641","315","0","1"
"0","1","0","1","0","1","0","0.027404708999999999","0.039985045599999998","0.0304150249","0.90219522060000001","671","679","660","476","0","1"
"0","1","0","1","0","1","0","0.057765700099999998","0.017360073699999999","0.020930715900000001","0.90394351029999997","684","618","673","533","0","1"
"0","1","0","1","0","1","0","0.3226581134","0.0076094435999999998","0.033073602299999998","0.6366588406","643","615","616","260","0","1"
"0","1","0","1","0","1","0.0029067609999999999","0.001864182","0.048399717600000003","0.016641978000000002","0.93018736140000002","663","654","670","531","0","1"
"0","1","0","1","0","1","0","0.062031945999999998","0.0040641944999999999","0.020710525699999999","0.91319333380000001","699","665","692","671","0","1"
"0","1","0","1","1","0","","","","","","622","586","634","350","0","1"
"0","1","0","1","0","1","0.0017396796","0.039200344999999998","0.012311651099999999","0.013050481500000001","0.93369784280000001","650","628","620","367","0","1"
"0","1","0","1","0","1","0.0079885041999999996","0.0092310577999999994","0.93572552980000001","0.0062923377000000001","0.040762570599999999","630","602","642","276","0","1"
"0","1","0","1","0","1","0.0068701585000000001","0.94017074389999999","0.030367585200000002","0.014271945100000001","0.0083195673000000005","586","580","632","365","0","1"
"0","1","0","1","0","1","0.0022244958999999998","0.0064262501999999997","0.0015217354999999999","0.0100124446","0.97981507369999998","700","643","709","544","0","2"
"0","1","0","1","0","1","0","0.42065995210000001","0.0130007031","0.0134443264","0.55289501839999999","651","574","655","353","0","2"
"0","1","0","1","","","0.041110966899999997","0.080504203900000001","0.43276425559999998","0.0054142399999999999","0.44020633349999999","623","641","663","447","0","2"
"0","1","0","1","0","1","0","0","0","0.011014810200000001","0.98898518980000005","631","619","680","487","0","2"
"0","1","0","1","0","1","0","0.53525646979999997","0.0034024842","0.0094450895","0.45189595649999997","641","577","747","284","0","2"
"0","1","0","1","0","1","0","0.015190116700000001","0.010897467100000001","0.0065138592000000004","0.96739855689999998","582","548","649","411","0","2"
"0","1","0","1","0","1","0.0078205979999999998","0.0036210037","0.0052274636999999997","0.0083902491999999999","0.97494068540000001","617","573","636","362","0","2"
"0","1","0","1","","","0","0.0120147176","0.0084401081999999992","0.0413613543","0.93818381989999999","688","644","705","526","0","2"
"0","1","0","1","0","1","0","0","0.65119140200000003","0.031193595800000001","0.31761500209999999","638","596","614","278","0","2"
"0","1","0","1","1","0","0","0","0","0.0145010829","0.98549891710000004","653","592","680","445","0","2"
"0","1","0","1","0","1","0","0.000296228","0.00067056980000000004","0.0120000214","0.98703318080000002","622","601","618","316","0","2"
"0","1","0","1","1","0","0.99225704869999998","0","0","0.0067377443999999996","0.0010052069999999999","692","600","727","415","0","2"
"0","1","0","1","1","0","0","0","0.035881603800000002","0.0092034066999999997","0.95491498949999998","676","638","655","354","0","2"
"0","1","0","1","0","1","0.1134742401","0","0.83950826010000001","0.0140455415","0.0329719583","600","529","636","351","0","2"
"0","1","0","1","0","1","0.014753113300000001","0.0056278832999999999","0.0030374763","0.0061821402999999997","0.97039938680000004","683","643","632","241","0","2"
"0","1","0","1","1","0","0.25997739949999998","0.0032056478000000001","0.0169496942","0.19978288890000001","0.52008436970000005","644","620","632","479","0","2"
"0","1","0","1","0","1","0.12067958049999999","0.060464861600000003","0.068706808600000002","0.0112676258","0.73888112350000001","739","672","827","567","0","2"
"0","1","0","1","0","1","0.00026018139999999998","0","0.00078932549999999996","0.0021079351000000001","0.9968425581","619","607","655","285","0","2"
"0","1","0","1","0","1","0","0.4600036139","0.0048729562000000004","0.021345328699999999","0.51377810130000001","669","672","668","487","0","2"
"0","1","0","1","1","0","0","0","0.0028720259000000001","0.0061013387000000002","0.99102663540000002","631","561","635","385","0","2"
"0","1","0","1","0","1","0","0","0.0035996908999999999","0.00205353","0.99434677910000002","630","546","575","305","0","2"
"0","1","1","0","0","1","0","0.19711856180000001","0.0055156149999999998","0.018191857499999999","0.77917396569999997","658","658","634","382","0","2"
"0","1","0","1","1","0","0.0036736985000000002","0.016855605900000001","0.011569293200000001","0.0245111475","0.94339025480000005","616","584","737","519","0","2"
"0","1","0","1","1","0","0","0.0011516095","0.0076785385000000001","0.0030758909999999999","0.98809396110000003","651","622","630","409","0","2"
"0","1","0","1","0","1","0.0095835305999999992","0.019933522200000001","0.3447839533","0.031057503399999999","0.59464149040000003","604","604","632","363","0","2"
"0","1","0","1","0","1","0.9925172887","0","0.0057916204999999997","0.0014623431999999999","0.0002287476","721","698","715","421","0","2"
"0","1","0","1","1","0","0.025876732400000001","0","0.0050175942000000003","0.0061062486000000001","0.96299942490000001","720","719","768","545","0","2"
"0","1","0","1","0","1","0","0.30227779529999999","0.0057018520000000003","0.035349754099999998","0.65667059859999999","671","664","651","432","0","2"
"0","1","0","1","0","1","0","0","0.1779763966","0.0094782189999999995","0.81254538440000001","701","636","686","465","0","2"
"0","1","0","1","0","1","0.029491196899999999","0.0042597922000000002","0.91304806890000001","0.0033184931000000001","0.049882449000000002","666","636","641","410","0","2"
"0","1","0","1","1","0","0","0.082003688399999997","0.035971879700000001","0.034583324899999997","0.84744110699999997","621","613","617","352","0","2"
"0","1","0","1","1","0","0.0017562616000000001","0","0.00041788710000000001","0.0126478787","0.98517797269999996","645","631","653","421","0","2"
"0","1","1","0","0","1","0","0","0.0050667250000000002","0.017439731399999998","0.97749354359999996","672","624","704","416","0","2"
"0","1","0","1","0","1","0.0208991935","0.0094678628000000008","0.91020003329999999","0.0105825556","0.048850354800000002","657","656","683","500","0","2"
"0","1","0","1","0","1","0","0.0294441667","0.0025801998999999999","0.048861586700000001","0.91911404669999996","607","581","587","315","0","2"
"0","1","1","0","1","0","0.011492568599999999","0.0015414464000000001","0.036916506299999999","0.039165479400000001","0.91088399929999997","744","667","741","613","0","2"
"0","1","0","1","0","1","0","0","0.0085494942000000004","0.013011218999999999","0.97843928680000003","721","689","789","537","0","2"
"0","1","0","1","1","0","0.018377674699999999","0.1146899726","0.015848038200000001","0.050861370099999997","0.80022294439999997","620","631","756","399","0","2"
"0","1","0","1","1","0","0.0030635475","0.0001593027","0.99428002299999996","0.0013237450999999999","0.0011733816","578","604","621","384","0","2"
"0","1","0","1","0","1","0.14792102100000001","0.044711671000000001","0.40885371599999998","0.0206365796","0.37787701239999999","691","626","643","308","0","2"
"0","1","0","1","1","0","0.0174123331","0.0010910518000000001","0.91730259540000003","0.0049452146000000001","0.059248805100000003","702","667","728","579","0","2"
"0","1","0","1","0","1","0","0.077642768400000006","0.015737426999999998","0.0149490439","0.89167076069999995","693","632","662","397","0","2"
"0","1","0","1","0","1","0","0","0.9701964609","0.0068962425999999997","0.0229072965","646","637","690","464","0","1"
"0","1","0","1","1","0","0","0.034790096399999998","0.0030406866000000001","0.0179613697","0.94420784719999995","629","561","636","373","0","1"
"0","1","0","1","0","1","0","0.23216308769999999","0.111224242","0.028122338899999998","0.62849033139999999","627","622","676","293","0","1"
"0","1","0","1","","","","","","","","598","598","663","426","0","1"
"0","1","0","1","0","1","0","0.0070599408000000001","0.00013845080000000001","0","0.99280160829999997","671","647","786","596","0","1"
"0","1","0","1","0","1","0.012319515200000001","0.90820327909999998","0.022637259","0.028075986599999998","0.028763960099999999","621","595","637","509","0","1"
"0","1","0","1","1","0","0","0","0.96734070809999995","0.0068500983999999999","0.025809193500000001","658","616","622","232","0","1"
"0","1","0","1","1","0","0","0.1406942535","0.0131040854","0.031548724399999999","0.81465293670000005","582","581","591","355","0","1"
"0","1","0","1","1","0","0.00073361300000000004","0","0.99314222080000003","0.00088521390000000002","0.0052389524","643","649","643","408","0","1"
"0","1","0","1","1","0","0","0.15444270269999999","0.022931878900000001","0.056474403399999998","0.76615101500000005","679","658","701","519","0","1"
"0","1","0","1","0","1","0","0.1041799788","0.0177323697","0.040668693200000001","0.83741895840000002","695","665","668","511","0","1"
"0","1","0","1","0","1","0.0014123721999999999","0.0001785062","0.99264609510000001","0.00031785400000000001","0.0054451726000000001","622","630","638","394","0","1"
"0","1","1","0","","","0.00024620460000000002","0","0.00070298660000000005","0.0039893958","0.99506141299999995","720","725","763","561","0","1"
"0","1","0","1","1","0","0.039773331199999998","0.011921146299999999","0.19276590190000001","0.0087301263999999996","0.74680949419999998","737","694","749","464","0","1"
"0","1","0","1","0","1","0","0.0013704024999999999","0.0035644251","0.021576364300000001","0.97348880810000005","683","653","701","539","0","1"
"0","1","0","1","1","0","0.13789617679999999","0","0.1286952307","0.0301947555","0.70321383699999995","594","563","622","363","0","1"
"0","1","0","1","","","0.23801260539999999","0.014267766899999999","0.33002323859999999","0.026867854300000001","0.39082853480000002","678","649","617","355","0","1"
"0","1","1","0","","","0.036531700399999999","0.040646025699999998","0.022989554299999999","0.013121342500000001","0.88671137710000003","719","688","723","430","0","1"
"0","1","0","1","0","1","0","0.018270543600000001","0.0021200237999999998","0.010844378300000001","0.96876505430000004","642","639","648","411","0","1"
